epoch,accuracy,loss
68,0.9818090796470642,0.4669358432292938
69,0.9818090796470642,0.45113205909729004
70,0.9848130941390991,0.4411783516407013
71,0.9879840016365051,0.4054865837097168
72,0.9863150715827942,0.39612725377082825
73,0.9868157505989075,0.39417803287506104
74,0.9889853000640869,0.36547407507896423
75,0.9883177280426025,0.36888593435287476
76,0.990821123123169,0.3509162962436676
77,0.9898197650909424,0.3426149785518646
78,0.9906542301177979,0.33265623450279236
79,0.9896528720855713,0.3166990280151367
80,0.9929906725883484,0.30427923798561096
81,0.9894859790802002,0.3071383833885193
82,0.9913217425346375,0.2928992211818695
83,0.9924899935722351,0.28353822231292725
84,0.9943257570266724,0.26317906379699707
85,0.9931575655937195,0.2683950960636139
86,0.9944926500320435,0.25760534405708313
87,0.9941588640213013,0.2493787705898285
88,0.9929906725883484,0.2515890598297119
89,0.9926568865776062,0.24788184463977814
90,0.9941588640213013,0.2334384024143219
91,0.9941588640213013,0.22859202325344086
92,0.9949933290481567,0.22347357869148254
93,0.9938250780105591,0.22358430922031403
94,0.9933244585990906,0.21406662464141846
95,0.9924899935722351,0.23155945539474487
96,0.9929906725883484,0.21999305486679077
97,0.9919893145561218,0.21865324676036835
98,0.9938250780105591,0.20067819952964783
99,0.9931575655937195,0.20611472427845
100,0.9944926500320435,0.19490379095077515
101,0.996829092502594,0.18970775604248047
102,0.9949933290481567,0.19067887961864471
103,0.9951602220535278,0.1776186227798462
104,0.9964953064918518,0.1726571023464203
105,0.9953271150588989,0.17301979660987854
106,0.9941588640213013,0.17851455509662628
107,0.9951602220535278,0.17990915477275848
108,0.99549400806427,0.1660952866077423
109,0.9963284134864807,0.16806310415267944
110,0.9951602220535278,0.1643100380897522
111,0.9946595430374146,0.16678789258003235
112,0.9963284134864807,0.1596205085515976
113,0.9953271150588989,0.16169530153274536
114,0.996829092502594,0.14950454235076904
115,0.9948264360427856,0.1566094011068344
116,0.9961615204811096,0.15204960107803345
117,0.9956609010696411,0.15030480921268463
118,0.9953271150588989,0.15034699440002441
119,0.9979973435401917,0.139004647731781
120,0.9981642365455627,0.13921837508678436
121,0.996829092502594,0.1331767439842224
122,0.9973297715187073,0.13446268439292908
123,0.9956609010696411,0.13596194982528687
124,0.9951602220535278,0.13071346282958984
125,0.996829092502594,0.1326255053281784
126,0.9974966645240784,0.1292523592710495
127,0.9969959855079651,0.1321210116147995
128,0.9976635575294495,0.12948743999004364
129,0.996829092502594,0.1273929476737976
130,0.9961615204811096,0.12289451062679291
131,0.9971628785133362,0.12037867307662964
132,0.9978304505348206,0.11653207242488861
133,0.9984980225563049,0.11511348932981491
134,0.9951602220535278,0.12381072342395782
135,0.9969959855079651,0.11349125951528549
136,0.9963284134864807,0.11479891836643219
137,0.9978304505348206,0.10912938416004181
138,0.9981642365455627,0.10964256525039673
139,0.996829092502594,0.11208845674991608
140,0.9974966645240784,0.10595164448022842
141,0.9969959855079651,0.11349783837795258
142,0.9961615204811096,0.11020582914352417
143,0.9979973435401917,0.10431265085935593
144,0.9973297715187073,0.10369928926229477
145,0.996829092502594,0.110422782599926
146,0.9974966645240784,0.10527905076742172
147,0.9973297715187073,0.10525881499052048
148,0.998664915561676,0.09870713949203491
149,0.9974966645240784,0.10229907929897308
150,0.9993324279785156,0.1024855375289917
151,0.9979973435401917,0.09754665940999985
152,0.9979973435401917,0.09920306503772736
153,0.9973297715187073,0.0930582731962204
154,0.9969959855079651,0.09303585439920425
155,0.9956609010696411,0.09770282357931137
156,0.9958277940750122,0.09581518918275833
157,0.9973297715187073,0.0942649394273758
158,0.9974966645240784,0.09081431478261948
159,0.9981642365455627,0.08843463659286499
160,0.9978304505348206,0.0881638154387474
161,0.9976635575294495,0.08789442479610443
162,0.9983311295509338,0.08329415321350098
163,0.9981642365455627,0.09042339026927948
164,0.9969959855079651,0.087583988904953
165,0.9984980225563049,0.07981474697589874
166,0.9974966645240784,0.08603451400995255
167,0.9991655349731445,0.08043676614761353
168,0.9963284134864807,0.08625888079404831
169,0.9988317489624023,0.07718376070261002
170,0.9971628785133362,0.08628711849451065
171,0.998664915561676,0.08323164284229279
172,0.9983311295509338,0.0800514966249466
173,0.9973297715187073,0.08314091712236404
174,0.9976635575294495,0.07806581258773804
175,0.9979973435401917,0.0758458822965622
176,0.9991655349731445,0.07287423312664032
177,0.996829092502594,0.07967061549425125
178,0.9976635575294495,0.07698457688093185
179,0.9984980225563049,0.07221180200576782
180,0.9979973435401917,0.07299358397722244
181,0.9978304505348206,0.0770820751786232
182,0.9991655349731445,0.07010607421398163
183,0.9976635575294495,0.0740048959851265
184,0.9974966645240784,0.07548461109399796
185,0.9988317489624023,0.06814894825220108
186,0.9979973435401917,0.06835503876209259
187,0.9978304505348206,0.07317916303873062
188,0.9976635575294495,0.07068343460559845
189,0.9991655349731445,0.06647902727127075
190,0.9981642365455627,0.06968366354703903
191,0.996829092502594,0.07385563850402832
192,0.9974966645240784,0.06962228566408157
193,0.998664915561676,0.06702165305614471
194,0.9978304505348206,0.0718052089214325
195,0.9979973435401917,0.06657160818576813
196,0.9979973435401917,0.06915518641471863
197,0.9976635575294495,0.06838157027959824
198,0.9978304505348206,0.06492340564727783
199,0.998664915561676,0.06364868581295013
